timestamp,aggregate_profile_W,per_household_profile_W,aggregate_dhw_W,per_household_dhw_W,P10_W,P50_W,P90_W
2013-02-14 05:00:00+01:00,15139.061992560908,504.63539975203025,29534.784800937923,984.4928266979308,338.6744416484743,361.8286273096444,894.3901447461096
2013-02-14 06:00:00+01:00,18913.701277012875,630.4567092337625,31727.37774864352,1057.5792582881174,345.9454234922451,420.6493307700159,1166.733831000668
2013-02-14 07:00:00+01:00,21544.721166129417,718.1573722043139,27100.341697306525,903.3447232435508,321.00553184201027,357.89899480227876,1627.5038596073673
2013-02-14 08:00:00+01:00,11902.905335068988,396.76351116896626,5249.655552825921,174.98851842753072,321.3041538392793,349.31351582261414,491.74982090322413
2013-02-14 09:00:00+01:00,10833.439843777243,361.11466145924146,175.77725245451697,5.859241748483899,321.99255168729627,330.0590909434136,454.03794948029866
2013-02-14 10:00:00+01:00,10794.986698999997,359.8328899666666,120.96889447391985,4.032296482463995,318.57921147101774,326.19294907240396,457.8486078462634
2013-02-14 11:00:00+01:00,10417.218537897405,347.24061792991347,0.0,0.0,310.9864854715323,318.33425424937036,436.6615337615198
2013-02-14 12:00:00+01:00,11107.838146723267,370.2612715574422,1677.0555255813722,55.90185085271241,303.07904527999074,312.37720825420837,406.81954348573
2013-02-14 13:00:00+01:00,9894.71806005943,329.82393533531433,2284.6385729684375,76.15461909894792,295.3354725148308,308.27499904385894,316.3338220543278
2013-02-14 14:00:00+01:00,11724.07325073127,390.8024416910423,5074.389684248466,169.1463228082822,291.8722630208244,306.1770675005764,455.4008184263116
2013-02-14 15:00:00+01:00,11564.16154187355,385.47205139578494,11584.943645029953,386.1647881676651,290.2756996063959,306.4189289276229,471.5645295924844
2013-02-14 16:00:00+01:00,10079.497562223381,335.9832520741127,1661.431976347927,55.38106587826424,288.85683025956905,311.82653468226783,396.580592138327
2013-02-14 17:00:00+01:00,19205.928357198438,640.1976119066146,10228.421154864776,340.94737182882585,291.16909786064605,368.7868740966804,616.2045968752013
2013-02-14 18:00:00+01:00,14908.796598504883,496.95988661682946,21257.659862961882,708.5886620987294,298.3743867295007,388.0449027414553,832.6808354970995
2013-02-14 19:00:00+01:00,13713.706538985003,457.1235512995001,20211.579633637513,673.7193211212505,308.2101712871678,384.7943575319358,882.7288150270554
2013-02-14 20:00:00+01:00,13283.339928973972,442.7779976324657,22606.423868294456,753.5474622764818,308.4590620562926,324.4225273865154,769.1937646290319
2013-02-14 21:00:00+01:00,15893.16628234803,529.772209411601,4034.397742585335,134.4799247528445,314.7320195176167,328.0578843929235,483.1512549902923
2013-02-14 22:00:00+01:00,10433.829405859986,347.7943135286662,133.9449288613886,4.464830962046287,316.89743884494106,327.91103689629847,411.3903092450902
2013-02-14 23:00:00+01:00,10837.213547035373,361.24045156784575,1583.1805136132607,52.77268378710869,319.67550490497376,327.86295705535133,364.2102657088671
2013-02-15 00:00:00+01:00,10103.75501692655,336.79183389755167,0.0,0.0,323.538637244205,331.07741688724474,357.4888152499842
2013-02-15 01:00:00+01:00,10305.80952444175,343.5269841480584,0.0,0.0,327.3020466712001,333.74873269033947,359.58369108754096
2013-02-15 02:00:00+01:00,10235.136149859736,341.17120499532456,0.0,0.0,329.7662666340822,335.53286076358927,358.41847918101837
2013-02-15 03:00:00+01:00,10367.918471186507,345.59728237288357,0.0,0.0,332.74607721538126,338.59537131960417,359.2197596435844
2013-02-15 04:00:00+01:00,10464.945060746097,348.8315020248699,2019.5496010026884,67.31832003342295,334.7029883988552,341.58759242415863,359.8362841563395
2013-02-15 05:00:00+01:00,12799.885456033991,426.6628485344664,11413.450558969658,380.44835196565526,338.25169667453423,348.1949406775352,531.3093652884186
