scenario_leaf_id,scenario_id,climate_window_id,climate_pathway_id,technology_case_id,realization_id,seed_index,seed_value,cohort_size,analysis_start,analysis_end,source_file_window,run_status,run_attempt_id,run_timestamp_utc,config_hash_sha256,climate_forcing_file,technology_inputs_file,raw_outputs_dir,annual_electricity_gross_kWh,annual_grid_import_kWh,annual_grid_export_kWh,annual_gas_kWh,annual_useful_heating_kWh,annual_dhw_kWh,peak_grid_import_W,winter_peak_grid_import_W,summer_peak_grid_import_W,pv_generation_kWh,pv_self_consumption_kWh,pv_export_fraction,ev_charging_kWh,mean_T_out_C,winter_mean_T_out_C,summer_mean_T_out_C,HDD_15,HDD_18,CDD_22,mean_solar_W_m2,missing_metric_count,missing_metrics,pv_metric_policy,ev_metric_policy,gas_metric_policy,heating_metric_policy,climate_temperature_column,climate_solar_column,climate_included_years,climate_includes_2050,raw_output_files_used,raw_output_columns_used
baseline_1981_2005__historical__tech_current_stock__seed_0002,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0002,2,2,100,1981-01-01,2005-12-31,1981-2005,success,baseline_1981_2005__historical__tech_current_stock__seed_0002__attempt_20260511T172037Z,2026-05-11T17:20:37Z,35e9d9723a93ce778e20a01f1f88882c14f85a1db01329f7bb43f03ea84af344,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/config/model_v3/belgian_technology_inputs.yaml,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/model_v3/experiments/scenario_tree/runs/baseline_1981_2005__historical__tech_current_stock__seed_0002/outputs,2611.8181818181774,2611.8181818181774,0.0,21853.504943626118,16161.484197553393,3506.6702517101726,298.1527604815265,298.1527604815265,298.1527604815265,0.0,0.0,0.0,0.0,9.101475235301189,2.5703156383325023,16.9316034068232,60212.886962890625,83523.64401245117,357.7723083496094,134.91337690965955,0,,no_pv_generation,ev_case_zero_output,raw_output_or_summary,useful_heat_Q_heating_supplied_W,T_out_C,I_solar_W_m2,1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,False,annual_profile.csv;annual_summary.json,annual_dhw_kWh=dhw_thermal_kWh;annual_electricity_gross_kWh=annual_energy_by_carrier_kWh.electricity_gross_actual;annual_gas_kWh=annual_energy_by_carrier_kWh.natural_gas;annual_grid_export_kWh=annual_grid_export_kWh;annual_grid_import_kWh=annual_grid_import_kWh;annual_useful_heating_kWh=space_heating_thermal_kWh;ev_charging_kWh=annual_ev_charging_kWh;peak_grid_import_W=P_el_grid_import_W;pv_generation_kWh=annual_pv_generation_kWh;summer_peak_grid_import_W=P_el_grid_import_W;winter_peak_grid_import_W=P_el_grid_import_W
