timestamp,T_out_C,I_solar_W_m2,scenario,window,gcm_model,rcm_model,ensemble_member,source_files
2030-01-01T12:00:00,-1.45196533203125,39.208255767822266,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-02T12:00:00,-5.474517822265625,49.79660415649414,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-03T12:00:00,-5.70574951171875,56.66879653930664,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-04T12:00:00,-4.3056640625,29.271690368652344,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-05T12:00:00,-3.1280517578125,44.37954330444336,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-06T12:00:00,-1.752471923828125,28.663896560668945,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-07T12:00:00,-2.9385986328125,31.40192222595215,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-08T12:00:00,1.252410888671875,25.66960334777832,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-09T12:00:00,2.0177001953125,24.050386428833008,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
2030-01-10T12:00:00,2.04193115234375,32.205596923828125,rcp_4_5,near_future,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2026_2030.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2031_2035.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2036_2040.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2041_2045.zip;inputs/climate/raw/near_future/rcp_4_5/cordex_near_future_rcp_4_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip
