timestamp,T_out_C,I_solar_W_m2,scenario,window,gcm_model,rcm_model,ensemble_member,source_files
2050-01-01T12:00:00,2.461029052734375,47.720245361328125,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-02T12:00:00,0.293731689453125,21.17496109008789,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-03T12:00:00,-0.00921630859375,34.10599899291992,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-04T12:00:00,-1.505126953125,41.42655563354492,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-05T12:00:00,-1.84942626953125,32.083213806152344,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-06T12:00:00,-2.851165771484375,47.28826904296875,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-07T12:00:00,-3.875396728515625,56.5482292175293,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-08T12:00:00,-0.057098388671875,19.408348083496094,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-09T12:00:00,5.33642578125,18.678916931152344,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
2050-01-10T12:00:00,3.607635498046875,10.734661102294922,rcp_8_5,mid_century,cnrm_cerfacs_cm5,cnrm_aladin63,r1i1p1,inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2046_2050.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2051_2055.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2056_2060.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2061_2065.zip;inputs/climate/raw/mid_century/rcp_8_5/cordex_mid_century_rcp_8_5_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1_2066_2070.zip
