timestamp,archetype_id,schedule_state,occupied_probability,T_outdoor_C,T_set_C,T_indoor_prev_C,T_indoor_free_float_C,T_indoor_next_C,Q_occ_W,Q_app_W,Q_lighting_W,Q_cooking_W,Q_internal_gains_W,Q_solar_gains_W,Q_air_W,Q_dhw_demand_W,Q_heating_requested_W,Q_heating_supplied_W,Q_unmet_heating_W,Q_excess_heat_W,comfort_violation_degC,P_el_total_W,P_el_space_heating_W,P_el_dhw_W,P_el_space_heating_technology_W,P_el_dhw_technology_W,P_el_appliances_W,P_el_lighting_W,P_el_cooking_W,P_el_ev_charging_W,P_pv_generation_W,P_el_gross_actual_W,P_el_net_grid_W,P_el_grid_import_W,P_el_grid_export_W,P_gas_space_heating_W,P_gas_dhw_W,P_oil_space_heating_W,P_oil_dhw_W,P_biomass_space_heating_W,P_biomass_dhw_W,P_propane_space_heating_W,P_propane_dhw_W,P_coal_space_heating_W,P_coal_dhw_W,P_district_heat_space_heating_W,P_district_heat_dhw_W,heating_technology_type,dhw_technology_type,heating_on,integration_substeps,Q_total_thermal_W,raw_P_el_appliances_W,raw_P_el_lighting_W,raw_P_el_cooking_W,raw_P_el_dhw_W,raw_P_el_space_heating_W,raw_P_el_total_W,P_gas_total_W,P_oil_total_W,P_biomass_total_W,P_propane_total_W,P_coal_total_W,P_district_heat_total_W
1981-01-11 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,2.582305908203125,21.0,12.729116284317875,4.010589691471058,10.852099480643547,132.25,164.9508786495088,27.521793275217934,17.60936874013865,342.3320406648654,196.4104430904,720.4235367041473,400.3048232545867,3821.1482766451422,3821.1482766451422,0.0,0.0,4.147900519356453,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,4245.720307383492,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,4221.453099899729,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,4690.503444333032,0.0,0.0,0.0,0.0,0.0
1981-01-12 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,2.725067138671875,16.0,10.852099480643547,3.954150345475088,8.342228787617334,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,414.47864944055533,400.3048232545867,2378.3300399426817,2378.3300399426817,0.0,0.0,6.6577712123826664,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,2642.588933269646,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,2778.6348631972683,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,3087.3720702191868,0.0,0.0,0.0,0.0,0.0
1981-01-13 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,3.978179931640625,16.0,8.342228787617334,5.005935386313906,11.533431526840456,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,222.56649165481215,400.3048232545867,3537.8903001207923,3537.8903001207923,0.0,0.0,3.466568473159544,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,3930.9892223564357,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,3938.195123375379,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,4375.772359305976,0.0,0.0,0.0,0.0,0.0
1981-01-14 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,1.9163818359375,16.0,11.533431526840456,3.225184192349369,7.032494134281538,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,490.46953423605083,400.3048232545867,2063.5546345997095,2063.5546345997095,0.0,0.0,7.967505865718462,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,2292.838482888566,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,2463.859457854296,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,2737.6216198381067,0.0,0.0,0.0,0.0,0.0
1981-01-15 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,1.152374267578125,16.0,7.032494134281538,2.2612427990945427,9.905158803528625,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,299.8861132018741,400.3048232545867,4142.98770996193,4142.98770996193,0.0,0.0,5.094841196471375,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,4603.319677735478,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,4543.292533216517,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,5048.1028146850185,0.0,0.0,0.0,0.0,0.0
1981-01-16 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,1.03265380859375,16.0,9.905158803528625,2.301621414054039,7.496873568200149,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,452.4977547416787,400.3048232545867,2815.8166327697754,2815.8166327697754,0.0,0.0,7.503126431799851,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,3128.685147521973,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,3216.121456024362,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,3573.4682844715135,0.0,0.0,0.0,0.0,0.0
1981-01-17 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,2.554443359375,21.0,7.496873568200149,3.744890942242102,14.914407386105378,132.25,164.9508786495088,27.521793275217934,17.60936874013865,342.3320406648654,196.4104430904,350.9125448265856,400.3048232545867,6238.444411491532,6238.444411491532,0.0,0.0,0.08559261389462236,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,6931.604901657258,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,6638.749234746119,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,7376.388038606799,0.0,0.0,0.0,0.0,0.0
1981-01-18 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,5.016571044921875,21.0,14.914407386105378,6.433476904870775,11.467357548354364,132.25,164.9508786495088,27.521793275217934,17.60936874013865,342.3320406648654,196.4104430904,702.7463802240287,400.3048232545867,2811.543787619316,2811.543787619316,0.0,0.0,3.5326424516456356,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,3123.9375417992396,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,3211.8486108739025,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,3568.7206787487803,0.0,0.0,0.0,0.0,0.0
1981-01-19 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,4.5107421875,16.0,11.467357548354364,5.677205555353603,9.540837059734619,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,354.7873834035726,400.3048232545867,2094.0808126602838,2094.0808126602838,0.0,0.0,5.459162940265381,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,2326.7564585114264,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,2494.3856359148704,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,2771.539595460967,0.0,0.0,0.0,0.0,0.0
1981-01-20 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,5.5277099609375,16.0,9.540837059734619,6.536690342903341,12.042490920418363,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,204.6694820386531,400.3048232545867,2984.1332784026063,2984.1332784026063,0.0,0.0,2.9575090795816372,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,3315.703642669562,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,3384.438101657193,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,3760.486779619103,0.0,0.0,0.0,0.0,0.0
1981-01-21 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,5.30218505859375,16.0,12.042490920418363,6.4570754005847375,9.83046232043635,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,343.7555989530553,400.3048232545867,1828.3691947667166,1828.3691947667166,0.0,0.0,5.16953767956365,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,2031.521327518574,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,2228.6740180213033,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,2476.304464468115,0.0,0.0,0.0,0.0,0.0
1981-01-22 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,7.833709716796875,16.0,9.83046232043635,8.734809703838561,13.99373325682554,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,101.83438278561324,400.3048232545867,2850.3264079584064,2850.3264079584064,0.0,0.0,1.0062667431744607,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,3167.029342176007,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,3250.631231212993,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,3611.8124791255477,0.0,0.0,0.0,0.0,0.0
1981-01-23 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,4.585845947265625,16.0,13.99373325682554,5.8834576640632985,7.593602569118952,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,479.8022527875557,400.3048232545867,926.895235346601,926.895235346601,0.0,0.0,7.406397430881048,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,1029.8835948295566,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,1327.2000586011877,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,1474.6667317790975,0.0,0.0,0.0,0.0,0.0
1981-01-24 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,4.033416748046875,21.0,7.593602569118952,5.160696817657586,16.250200964234164,132.25,164.9508786495088,27.521793275217934,17.60936874013865,342.3320406648654,196.4104430904,252.77319329611746,400.3048232545867,6193.7556130670455,6193.7556130670455,0.0,0.0,0.0,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,6881.950681185606,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,6594.060436321633,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,7326.733818135147,0.0,0.0,0.0,0.0,0.0
1981-01-25 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,6.011932373046875,21.0,16.250200964234164,7.444395726920547,11.373334606593092,132.25,164.9508786495088,27.521793275217934,17.60936874013865,342.3320406648654,196.4104430904,726.9170699742975,400.3048232545867,2194.4071545238166,2194.4071545238166,0.0,0.0,3.626665393406908,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,2438.2301716931297,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,2594.7119777784033,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,2883.0133086426704,0.0,0.0,0.0,0.0,0.0
1981-01-26 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,6.360443115234375,16.0,11.373334606593092,7.422913053708529,11.366689860481872,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,255.6574660592946,400.3048232545867,2137.519411753992,2137.519411753992,0.0,0.0,3.6333101395181284,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,2375.0215686155466,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,2537.8242350085784,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,2819.8047055650873,0.0,0.0,0.0,0.0,0.0
1981-01-27 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,4.202789306640625,16.0,11.366689860481872,5.380342880472858,9.329783679208463,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,365.3589282459036,400.3048232545867,2140.5892844573755,2140.5892844573755,0.0,0.0,5.670216320791537,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,2378.432538285973,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,2540.894107711962,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,2823.2156752355136,0.0,0.0,0.0,0.0,0.0
1981-01-28 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,6.29937744140625,16.0,9.329783679208463,7.25578013265098,12.941482941327191,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,154.55071812791286,400.3048232545867,3081.6399402056904,3081.6399402056904,0.0,0.0,2.058517058672809,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,3424.0443780063224,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,3481.944763460277,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,3868.827514955863,0.0,0.0,0.0,0.0,0.0
1981-01-29 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,4.502166748046875,16.0,12.941482941327191,5.747957816057675,8.355042533336603,24.000000000000004,164.9508786495088,27.521793275217934,17.60936874013865,234.0820406648654,196.4104430904,430.4051258572962,400.3048232545867,1413.034881106838,1413.034881106838,0.0,0.0,6.6449574666633975,445.2054794520537,61.609243116092436,85.44347585443477,0.0,0.0,235.64411235644005,32.378580323785805,30.130067801300633,0.0,0.0,298.1527604815265,298.1527604815265,298.1527604815265,0.0,1570.0387567853754,444.7831369495408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gas_boiler,gas_boiler,True,5,1813.3397043614245,235.64411235644116,32.378580323785805,35.2187374802773,0.0,0.0,303.24143016050425,2014.821893734916,0.0,0.0,0.0,0.0,0.0
