timestamp,archetype_id,schedule_state,occupied_probability,T_outdoor_C,T_set_C,T_indoor_prev_C,T_indoor_free_float_C,T_indoor_next_C,Q_occ_W,Q_app_W,Q_lighting_W,Q_cooking_W,Q_internal_gains_W,Q_solar_gains_W,Q_air_W,Q_dhw_demand_W,Q_heating_requested_W,Q_heating_supplied_W,Q_unmet_heating_W,Q_excess_heat_W,comfort_violation_degC,P_el_total_W,P_el_space_heating_W,P_el_dhw_W,P_el_appliances_W,P_el_lighting_W,P_el_cooking_W,heating_on,integration_substeps,Q_total_thermal_W,raw_P_el_appliances_W,raw_P_el_lighting_W,raw_P_el_cooking_W,raw_P_el_dhw_W,raw_P_el_space_heating_W,raw_P_el_total_W
2023-02-25 04:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.97,2.78,17.0,10.760192981096186,10.052430646622351,10.571332998314393,118.35,164.9508786495088,27.521793275217934,10.607217700459875,321.42988962518666,0.0,566.5937016578292,241.1284850391557,2882.7908427335624,2882.7908427335624,0.0,0.0,4.428667001685607,475.86466035925315,126.46473036836142,60.162159879443934,235.644112356485,32.378580323790366,21.215077431172386,True,1,3123.919327772718,235.64411235644116,32.378580323785805,21.21443540091975,60.160339196637835,129.65279017445644,479.050257452241
2023-02-25 05:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.97,2.88,17.0,10.571332998314393,9.89151303087222,10.426120978732396,118.35,164.9508786495088,27.521793275217934,11.880219275888933,322.7028912006157,0.0,546.0846428803219,270.0669823910446,2970.044154778751,2970.044154778751,0.0,0.0,4.573879021267604,489.4586708027411,130.2924331687068,67.38238731989955,235.644112356485,32.378580323790366,23.761157633859373,True,1,3240.1111371697953,235.64411235644116,32.378580323785805,23.760438551777867,67.38034813190708,133.57698585002413,492.7404652139361
2023-02-25 06:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.97,2.85,17.0,10.426120978732396,9.757923716990582,10.304607496399198,118.35,164.9508786495088,27.521793275217934,15.042800062904517,325.8654719876313,0.0,537.9045894900001,341.9603228995501,3037.1321078256337,3037.1321078256337,0.0,0.0,4.695392503600802,516.6646636150372,133.2355047808652,85.31995552233592,235.644112356485,32.378580323790366,30.086510631560632,True,1,3379.092430725184,235.64411235644116,32.378580323785805,30.085600125809034,85.31737349109987,136.5942495969054,520.0199158940413
2023-02-25 07:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.97,2.84,17.0,10.304607496399198,9.64795578355515,10.204744624154591,118.35,164.9508786495088,27.521793275217934,19.748052300216315,330.5707242249431,0.0,529.9871322443431,448.92242886829087,3093.2713366635708,3093.2713366635708,0.0,0.0,4.795255375845409,555.2255293794879,135.69826841006605,112.00726838497197,235.644112356485,32.378580323790366,39.49729990417442,True,1,3542.1937655318616,235.64411235644116,32.378580323785805,39.49610460043263,112.00387871764428,139.1190972373187,558.6417732356225
2023-02-25 08:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,3.17,21.0,10.204744624154591,9.596545095426185,10.49427853248149,109.0,164.9508786495088,27.521793275217934,19.97561422830019,321.4482861530269,49.18432780800001,499.46686831497595,454.09547843896905,4987.40798364058,4987.40798364058,0.0,0.0,4.50572146751851,640.0649596859067,218.79187228513527,113.29795718635889,235.644112356485,32.378580323790366,39.952437534137175,True,1,5441.503462079549,235.64411235644116,32.378580323785805,39.95122845660038,113.29452845901551,224.30741461777458,645.5758642136175
2023-02-25 09:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,4.25,21.0,10.49427853248149,10.156809968877427,11.030465766116267,132.25,164.9508786495088,27.521793275217934,18.832083725606307,343.55475565033305,1109.8203488064,443.34377580618576,428.10018113318387,4853.643317993552,4853.643317993552,0.0,0.0,3.969534233883733,625.4238352175888,212.92376970790335,106.81206551590623,235.644112356485,32.378580323790366,37.665307313503874,True,1,5281.7434991267355,235.64411235644116,32.378580323785805,37.66416745121261,106.80883307060243,218.29138255925548,630.7870757612975
2023-02-25 10:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,5.27,21.0,11.030465766116267,10.903123479752077,11.732189946641848,132.25,164.9508786495088,27.521793275217934,18.502374761920894,343.22504668664766,2019.6460601855997,408.993069394255,420.6050749552607,4605.924816054286,4605.924816054286,0.0,0.0,3.2678100533581524,612.0272228278503,202.05664293248395,104.94201778547573,235.644112356485,32.378580323790366,37.00586942961522,True,1,5026.529891009546,235.64411235644116,32.378580323785805,37.00474952384179,104.93884193328222,207.15030548971424,617.1165896270652
2023-02-25 11:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,5.83,21.0,11.732189946641848,11.705944786644725,12.47665587068199,132.25,164.9508786495088,27.521793275217934,18.501960701320005,343.22463262604674,2656.8361645055998,419.0554862115712,420.5956623262164,4281.728244651467,4281.728244651467,0.0,0.0,2.5233441293180103,597.8019141741328,187.83451089951012,104.93966931099601,235.644112356485,32.378580323790366,37.00504128335131,True,1,4702.323906977684,235.64411235644116,32.378580323785805,37.00392140264001,104.9364935298742,192.56964655869353,602.5327541714347
2023-02-25 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,5.66,21.0,12.47665587068199,11.91683951858732,12.625640816381406,132.25,164.9508786495088,27.521793275217934,19.27218925678808,343.9948611815148,179.1918729216,483.9825668184213,438.1048763311163,3937.784987744921,3937.784987744921,0.0,0.0,2.374359183618594,588.6226140806605,172.74611440472404,109.30826198122794,235.644112356485,32.378580323790366,38.5455450144331,True,1,4375.889864076037,235.64411235644116,32.378580323785805,38.54437851357616,109.30495399372296,177.10088543367942,592.9729106212055
2023-02-25 13:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,5.24,16.0,12.625640816381406,11.99598539656227,12.276597106271993,70.85000000000001,164.9508786495088,27.521793275217934,19.114239403901472,282.43691132862824,156.0239781408,524.3804979630798,434.51428266044485,1558.9539428317908,1558.9539428317908,0.0,0.0,2.7234028937280073,483.05425110154704,68.38952278964828,108.41239988330128,235.644112356485,32.378580323790366,38.229635748322124,True,1,1993.4682254922357,235.64411235644116,32.378580323785805,38.228478807802944,108.4091190072019,70.1135599036217,484.77385039885354
2023-02-25 14:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,6.33,16.0,12.276597106271993,12.20242230142978,12.512060486072201,70.85000000000001,164.9508786495088,27.521793275217934,18.975460540437595,282.2981324651644,2475.1558760544,422.2083945453115,431.3594933417482,1720.2121369023396,1720.2121369023396,0.0,0.0,2.487939513927799,489.06376931158434,75.46373494909966,107.62527206077723,235.644112356485,32.378580323790366,37.95206962143207,True,1,2151.571630244088,235.64411235644116,32.378580323785805,37.95092108087519,107.62201500546647,77.36610646017846,490.961735226747
