timestamp,archetype_id,schedule_state,occupied_probability,T_outdoor_C,T_set_C,T_indoor_prev_C,T_indoor_free_float_C,T_indoor_next_C,Q_occ_W,Q_app_W,Q_lighting_W,Q_cooking_W,Q_internal_gains_W,Q_solar_gains_W,Q_air_W,Q_dhw_demand_W,Q_heating_requested_W,Q_heating_supplied_W,Q_unmet_heating_W,Q_excess_heat_W,comfort_violation_degC,P_el_total_W,P_el_space_heating_W,P_el_dhw_W,P_el_appliances_W,P_el_lighting_W,P_el_cooking_W,heating_on,integration_substeps,Q_total_thermal_W
2023-08-07 18:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.94,18.06,21.0,19.603801862888318,19.617931343402194,19.723483922567837,131.20000000000002,164.9508786495088,27.521793275217934,16.06944585861264,339.74211778333944,496.76171086080006,109.60993226507067,365.2985396102513,586.4032175869065,586.4032175869065,0.0,0.0,0.0,419.86945283361734,28.563996848717153,91.14289894116224,235.64411235648504,32.37858032379036,32.13986436346255,True,1,951.7017571971578
2023-08-07 19:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.94,17.26,21.0,19.723483922567837,19.62041306211541,19.71691767756928,131.20000000000002,164.9508786495088,27.521793275217934,16.852381495311963,340.5250534200388,296.42966115840005,174.90735850231633,383.09661722982247,536.1367525215085,536.1367525215085,0.0,0.0,0.0,423.4275314638547,26.115491951979624,95.58356380546276,235.64411235648504,32.37858032379036,33.705783026136956,True,1,919.2333697513309
2023-08-07 20:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.94,15.44,21.0,19.71691767756928,19.399910710754217,19.49691173432998,131.20000000000002,164.9508786495088,27.521793275217934,15.144092122546855,338.81676404727364,0.0,303.661155107419,344.26294377316464,538.8945754209019,538.8945754209019,0.0,0.0,0.0,410.45608564738575,26.249826898045846,85.89446518724608,235.64411235648504,32.37858032379036,30.289100881818428,True,1,883.1575191940665
2023-08-07 21:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.94,14.41,21.0,19.49691173432998,19.107772069359992,19.221405542244646,131.20000000000002,164.9508786495088,27.521793275217934,12.113962020254984,335.78663394498176,0.0,361.1707331374286,275.3805373146356,631.2970715814081,631.2970715814081,0.0,0.0,0.0,391.71028165604474,30.75079914714701,68.70813255812546,235.64411235648504,32.37858032379036,24.228657270496935,True,1,906.6776088960437
2023-08-07 22:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.94,13.65,21.0,19.221405542244646,18.789060561291944,18.92352230229825,131.20000000000002,164.9508786495088,27.521793275217934,9.970888469040174,333.64356039376696,0.0,395.5697934993699,226.66313626520613,747.0096722572486,747.0096722572486,0.0,0.0,0.0,380.90531068584573,36.38721835825363,56.55301919451426,235.64411235648504,32.37858032379036,19.94238045280245,True,1,973.6728085224547
2023-08-07 23:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,13.46,17.0,18.92352230229825,18.497792779884634,18.497792779884634,116.4,164.9508786495088,27.521793275217934,8.552765094742394,317.4254370194691,0.0,387.9100834631756,194.42565887014769,0.0,0.0,0.0,0.0,0.0,333.63842853404526,0.0,48.5096879852773,235.64411235648504,32.37858032379036,17.10604786849257,False,1,194.42565887014769
2023-08-08 00:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,13.21,17.0,18.497792779884634,18.08738658632445,18.08738658632445,116.4,164.9508786495088,27.521793275217934,7.399174330931006,316.27184625565775,0.0,375.43328737180894,168.20166676513577,0.0,0.0,0.0,0.0,0.0,324.78822558761715,0.0,41.96673639064174,235.64411235648504,32.37858032379036,14.79879651670002,False,1,168.20166676513577
2023-08-08 01:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.8,17.0,18.08738658632445,17.67692867603526,17.67692867603526,116.4,164.9508786495088,27.521793275217934,6.912418131746397,315.7850900564731,0.0,375.4044476290358,157.1364856585282,0.0,0.0,0.0,0.0,0.0,321.0538933760946,0.0,39.205946039710675,235.64411235648504,32.37858032379036,13.825254656108536,False,1,157.1364856585282
2023-08-08 02:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.49,17.0,17.67692867603526,17.275343435739874,17.275343435739874,116.4,164.9508786495088,27.521793275217934,6.880195256437997,315.75286718116473,0.0,368.27193599850347,156.40397942304446,0.0,0.0,0.0,0.0,0.0,320.80668353795875,0.0,39.02318390256746,235.64411235648504,32.37858032379036,13.760806955115928,False,1,156.40397942304446
2023-08-08 03:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.18,17.0,17.275343435739874,16.88194997770635,16.88194997770635,116.4,164.9508786495088,27.521793275217934,7.421743726179807,316.2944156509065,0.0,361.7693839375311,168.7147253482888,0.0,0.0,0.0,0.0,0.0,324.96137514341814,0.0,42.094745789872036,235.64411235648504,32.37858032379036,14.8439366732707,False,1,168.7147253482888
2023-08-08 04:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,11.95,17.0,16.88194997770635,16.50334161776851,16.50334161776851,116.4,164.9508786495088,27.521793275217934,9.334989696649876,318.2076616213766,0.0,350.1684484171508,212.20757289743594,0.0,0.0,0.0,0.0,0.0,339.6395570917129,0.0,52.946319992891524,235.64411235648504,32.37858032379036,18.670544418546008,False,1,212.20757289743594
2023-08-08 05:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,11.88,17.0,16.50334161776851,16.15233696541114,16.15233696541114,116.4,164.9508786495088,27.521793275217934,11.162215969795616,320.03488789452234,0.0,328.2572548615641,253.74497841785558,0.0,0.0,0.0,0.0,0.0,353.6578067636818,0.0,63.31000652080624,235.64411235648504,32.37858032379036,22.32510756260015,False,1,253.74497841785558
2023-08-08 06:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.21,17.0,16.15233696541114,15.948720125677077,15.948720125677077,116.4,164.9508786495088,27.521793275217934,12.026946867697193,320.8996187924239,483.58316603520007,279.90592454419095,273.40246610838506,0.0,0.0,0.0,0.0,0.0,360.2919132254836,0.0,68.21459884665191,235.64411235648504,32.37858032379036,24.054621698556257,False,1,273.40246610838506
2023-08-08 07:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.7,13.42,21.0,15.948720125677077,15.959034577838741,16.340911336337555,96.0,164.9508786495088,27.521793275217934,11.937657708760371,300.4103296334871,998.4937640832002,179.5391289230725,271.3727010717041,2121.5375472156275,2121.5375472156275,0.0,0.0,0.0,462.9480633039898,103.34116525225458,67.70816739524261,235.64411235648504,32.37858032379036,23.876037976217194,True,1,2392.9102482873313
2023-08-08 08:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.7,14.51,21.0,16.340911336337555,16.376776362429506,16.729003465402386,96.0,164.9508786495088,27.521793275217934,11.37909777068869,299.85176969541544,798.3758414016002,129.99470487996643,258.6752420891332,1956.8172387382267,1956.8172387382267,0.0,0.0,0.0,450.6392524516754,95.31755584637527,64.54011963328672,235.64411235648504,32.37858032379036,22.758884291738006,True,1,2215.49248082736
2023-08-08 09:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,15.5,16.0,16.729003465402386,16.933723654776497,16.933723654776497,24.000000000000004,164.9508786495088,27.521793275217934,11.409777179528238,227.882449104255,1488.312568512,62.67917673552167,259.3726614864043,0.0,0.0,0.0,0.0,0.0,355.5570651632187,0.0,64.71412751657283,235.64411235648504,32.37858032379036,22.820244966370467,True,1,259.3726614864043
2023-08-08 10:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,17.19,16.0,16.933723654776497,17.293396657835004,17.293396657835004,24.000000000000004,164.9508786495088,27.521793275217934,11.61327771683503,228.08594964156177,1649.3912420832,-13.070093606398737,263.99873569843,0.0,0.0,0.0,0.0,0.0,357.118295637119,0.0,65.86834459844462,235.64411235648504,32.37858032379036,23.22725835839896,True,1,263.99873569843
2023-08-08 11:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,17.17,16.0,17.293396657835004,17.544661290115688,17.544661290115688,24.000000000000004,164.9508786495088,27.521793275217934,11.441257457138267,227.91392938186502,1226.1205202400001,6.293229549585107,260.0882866261041,0.0,0.0,0.0,0.0,0.0,355.7985778854063,0.0,64.89267777811233,235.64411235648504,32.37858032379036,22.88320742701862,False,1,260.0882866261041
2023-08-08 12:00:00+02:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,17.56,16.0,17.544661290115688,17.78158676676804,17.78158676676804,24.000000000000004,164.9508786495088,27.521793275217934,10.999861727581015,227.47253365230776,1081.5555820608001,-0.7822742040998706,250.05426200471078,0.0,0.0,0.0,0.0,0.0,352.4122454798297,0.0,62.38916354830861,235.64411235648504,32.37858032379036,22.000389251245725,False,1,250.05426200471078
